date,state,district,pincode,demo_age_5_17,demo_age_17_
02-09-25,Telangana,Warangal,506345,0,2
02-09-25,Telangana,Warangal,506352,1,1
02-09-25,Telangana,Warangal,506368,1,8
02-09-25,Telangana,Warangal,506369,0,9
02-09-25,Telangana,Warangal Rural,506134,0,4
02-09-25,Telangana,Warangal Rural,506163,1,3
02-09-25,Telangana,Warangal Rural,506164,0,14
02-09-25,Telangana,Warangal Rural,506310,1,11
02-09-25,Telangana,Warangal Urban,506001,0,5
02-09-25,Telangana,Warangal Urban,506015,0,2
02-09-25,Telangana,Warangal Urban,506166,0,1
02-09-25,Telangana,Warangal Urban,506371,0,3
02-09-25,Telangana,Yadadri.,508116,1,41
02-09-25,Telangana,Yadadri.,508126,1,20
02-09-25,Telangana,Adilabad,504001,10,78
02-09-25,Telangana,Adilabad,504102,1,2
02-09-25,Telangana,Adilabad,504106,3,5
02-09-25,Telangana,Adilabad,504219,0,5
02-09-25,Telangana,Adilabad,504231,0,1
02-09-25,Telangana,Adilabad,504295,0,3
02-09-25,Telangana,Adilabad,504309,5,35
02-09-25,Telangana,Adilabad,504313,0,7
02-09-25,Telangana,Bhadradri Kothagudem,507111,2,16
02-09-25,Telangana,Bhadradri Kothagudem,507114,0,4
02-09-25,Telangana,Bhadradri Kothagudem,507120,3,16
02-09-25,Telangana,Bhadradri Kothagudem,507140,3,24
02-09-25,Telangana,Hanumakonda,506001,1,55
02-09-25,Telangana,Hanumakonda,506151,3,11
02-09-25,Telangana,Hyderabad,500006,6,48
02-09-25,Telangana,Hyderabad,500008,9,82
02-09-25,Telangana,Hyderabad,500016,3,13
02-09-25,Telangana,Hyderabad,500023,5,41
02-09-25,Telangana,Hyderabad,500028,10,55
02-09-25,Telangana,Hyderabad,500029,0,21
02-09-25,Telangana,Hyderabad,500033,0,6
02-09-25,Telangana,Hyderabad,500034,3,24
02-09-25,Telangana,Hyderabad,500038,1,10
02-09-25,Telangana,Hyderabad,500061,1,11
02-09-25,Telangana,Hyderabad,500072,0,4
02-09-25,Telangana,Hyderabad,500073,3,7
02-09-25,Telangana,Hyderabad,500080,1,9
02-09-25,Telangana,Hyderabad,500082,1,11
02-09-25,Telangana,Hyderabad,500088,0,1
02-09-25,Telangana,Hyderabad,500094,2,7
02-09-25,Telangana,Hyderabad,500096,0,8
02-09-25,Telangana,Jagitial,505460,0,12
02-09-25,Telangana,Jagitial,505526,0,7
02-09-25,Telangana,Jangaon,506316,0,0
02-09-25,Telangana,Jangoan,506167,3,44
02-09-25,Telangana,Jangoan,506222,0,3
02-09-25,Telangana,Jangoan,506224,0,5
02-09-25,Telangana,Jayashankar Bhupalpally,506168,2,38
02-09-25,Telangana,Jayashankar Bhupalpally,506169,0,20
02-09-25,Telangana,Jayashankar Bhupalpally,506348,0,24
02-09-25,Telangana,Jogulamba Gadwal,509127,0,24
02-09-25,Telangana,Jogulamba Gadwal,509129,2,11
02-09-25,Telangana,Jogulamba Gadwal,509132,5,21
02-09-25,Telangana,K.v. Rangareddy,500047,2,26
02-09-25,Telangana,K.v. Rangareddy,500067,0,2
02-09-25,Telangana,K.v. Rangareddy,500076,0,29
02-09-25,Telangana,K.v. Rangareddy,500077,3,21
02-09-25,Telangana,K.v. Rangareddy,500079,4,40
02-09-25,Telangana,K.v. Rangareddy,501203,1,21
02-09-25,Telangana,K.v. Rangareddy,501501,1,23
02-09-25,Telangana,K.v. Rangareddy,501508,1,13
02-09-25,Telangana,K.v. Rangareddy,501509,1,8
02-09-25,Telangana,K.v. Rangareddy,509207,4,37
03-09-25,Telangana,Adilabad,504102,0,1
03-09-25,Telangana,Adilabad,504202,1,3
03-09-25,Telangana,Adilabad,504206,0,4
03-09-25,Telangana,Adilabad,504207,0,1
03-09-25,Telangana,Adilabad,504215,1,0
03-09-25,Telangana,Adilabad,504216,0,4
03-09-25,Telangana,Adilabad,504218,1,0
03-09-25,Telangana,Adilabad,504251,1,2
03-09-25,Telangana,Adilabad,504309,4,32
03-09-25,Telangana,Adilabad,504310,0,3
03-09-25,Telangana,Adilabad,504311,7,57
03-09-25,Telangana,Adilabad,504323,1,8
03-09-25,Telangana,Bhadradri Kothagudem,507114,0,2
03-09-25,Telangana,Bhadradri Kothagudem,507116,2,9
03-09-25,Telangana,Bhadradri Kothagudem,507117,9,26
03-09-25,Telangana,Bhadradri Kothagudem,507122,0,1
03-09-25,Telangana,Bhadradri Kothagudem,507301,2,26
03-09-25,Telangana,Bhadradri Kothagudem,507303,1,4
03-09-25,Telangana,Hanumakonda,506004,2,6
03-09-25,Telangana,Hanumakonda,506164,0,9
03-09-25,Telangana,Hanumakonda,506313,0,1
03-09-25,Telangana,Hanumakonda,506342,0,4
03-09-25,Telangana,Hanumakonda,506391,0,11
03-09-25,Telangana,Hyderabad,500002,4,31
03-09-25,Telangana,Hyderabad,500024,0,14
03-09-25,Telangana,Hyderabad,500027,1,8
03-09-25,Telangana,Hyderabad,500044,5,21
03-09-25,Telangana,Hyderabad,500054,5,27
03-09-25,Telangana,Hyderabad,500094,2,12
03-09-25,Telangana,Jagitial,505326,0,7
03-09-25,Telangana,Jangoan,506145,1,18
03-09-25,Telangana,Jangoan,506201,0,5
03-09-25,Telangana,Jangoan,506244,1,0
03-09-25,Telangana,Jangoan,506313,0,1
03-09-25,Telangana,Jangoan,506316,4,23
03-09-25,Telangana,Jayashankar Bhupalpally,505184,0,3
03-09-25,Telangana,Jayashankar Bhupalpally,505504,0,5
03-09-25,Telangana,Jayashankar Bhupalpally,506168,0,18
03-09-25,Telangana,Jogulamba Gadwal,509126,2,37
03-09-25,Telangana,Jogulamba Gadwal,509152,1,22
03-09-25,Telangana,K.v. Rangareddy,500046,0,2
03-09-25,Telangana,K.v. Rangareddy,500050,2,19
03-09-25,Telangana,K.v. Rangareddy,500052,6,35
03-09-25,Telangana,K.v. Rangareddy,500070,1,23
03-09-25,Telangana,K.v. Rangareddy,500085,1,1
03-09-25,Telangana,K.v. Rangareddy,500087,2,6
03-09-25,Telangana,K.v. Rangareddy,500089,3,38
03-09-25,Telangana,K.v. Rangareddy,500104,0,3
03-09-25,Telangana,K.v. Rangareddy,501142,0,31
03-09-25,Telangana,K.v. Rangareddy,501144,1,17
03-09-25,Telangana,K.v. Rangareddy,501301,2,18
03-09-25,Telangana,K.v. Rangareddy,501506,1,9
03-09-25,Telangana,K.v. Rangareddy,509217,0,8
03-09-25,Telangana,K.v. Rangareddy,509327,1,16
03-09-25,Telangana,K.v. Rangareddy,509337,1,1
03-09-25,Telangana,K.v. Rangareddy,509339,0,4
03-09-25,Telangana,K.v. Rangareddy,509340,1,1
03-09-25,Telangana,K.v. Rangareddy,509408,2,32
03-09-25,Telangana,Kamareddy,503144,5,14
03-09-25,Telangana,Karimnagar,505152,0,4
03-09-25,Telangana,Karimnagar,505153,0,7
03-09-25,Telangana,Karimnagar,505211,1,1
03-09-25,Telangana,Karimnagar,505401,0,6
03-09-25,Telangana,Karimnagar,505404,0,2
03-09-25,Telangana,Karimnagar,505416,0,9
03-09-25,Telangana,Karimnagar,505450,0,5
03-09-25,Telangana,Karimnagar,505466,0,1
03-09-25,Telangana,Karimnagar,505467,1,14
03-09-25,Telangana,Karimnagar,505468,2,13
03-09-25,Telangana,Karimnagar,505476,0,1
03-09-25,Telangana,Karimnagar,505504,0,7
03-09-25,Telangana,Karimnagar,505526,0,12
03-09-25,Telangana,Karimnagar,505530,3,12
03-09-25,Telangana,Karimnagar,505531,3,11
03-09-25,Telangana,Karimnagar,505532,0,4
03-09-25,Telangana,Khammam,507001,7,25
03-09-25,Telangana,Khammam,507125,0,2
03-09-25,Telangana,Khammam,507157,0,5
03-09-25,Telangana,Khammam,507158,1,22
03-09-25,Telangana,Khammam,507159,0,13
03-09-25,Telangana,Khammam,507160,3,27
03-09-25,Telangana,Khammam,507163,5,14
03-09-25,Telangana,Khammam,507164,2,28
03-09-25,Telangana,Khammam,507167,4,29
03-09-25,Telangana,Khammam,507168,1,8
03-09-25,Telangana,Khammam,507169,1,12
03-09-25,Telangana,Khammam,507183,3,4
03-09-25,Telangana,Khammam,507303,2,26
03-09-25,Telangana,Khammam,507306,1,0
03-09-25,Telangana,Khammam,507318,0,10
03-09-25,Telangana,Komaram Bheem,504219,0,1
03-09-25,Telangana,Mahabubabad,506105,1,14
03-09-25,Telangana,Mahabubabad,506135,2,13
03-09-25,Telangana,Mahabubabad,506368,0,1
03-09-25,Telangana,Mahabubnagar,509102,4,39
03-09-25,Telangana,Mahabubnagar,509126,1,3
03-09-25,Telangana,Mahabubnagar,509153,1,1
03-09-25,Telangana,Mahabubnagar,509204,3,18
03-09-25,Telangana,Mahabubnagar,509208,1,4
03-09-25,Telangana,Mahabubnagar,509219,0,4
03-09-25,Telangana,Mahabubnagar,509228,1,1
03-09-25,Telangana,Mahabubnagar,509351,0,5
03-09-25,Telangana,Mahabubnagar,509357,0,14
03-09-25,Telangana,Mahabubnagar,509382,3,21
03-09-25,Telangana,Mahabubnagar,509401,0,8
03-09-25,Telangana,Mahabubnagar,509411,3,5
03-09-25,Telangana,Mancherial,504205,0,30
03-09-25,Telangana,Mancherial,504208,5,17
03-09-25,Telangana,Mancherial,504231,0,7
03-09-25,Telangana,Mancherial,504251,3,25
03-09-25,Telangana,Mancherial,504273,0,27
03-09-25,Telangana,Mancherial,504301,0,5
03-09-25,Telangana,Mancherial,504302,0,8
03-09-25,Telangana,Medak,502113,1,13
03-09-25,Telangana,Medak,502115,1,8
03-09-25,Telangana,Medak,502251,0,4
03-09-25,Telangana,Medak,502256,0,6
03-09-25,Telangana,Medak,502277,0,7
03-09-25,Telangana,Medak,502280,0,7
03-09-25,Telangana,Medak,502281,0,1
03-09-25,Telangana,Medak,502290,1,8
03-09-25,Telangana,Medak,502293,1,10
03-09-25,Telangana,Medak,502307,0,1
03-09-25,Telangana,Medak,502316,2,11
03-09-25,Telangana,Medak,502318,1,5
03-09-25,Telangana,Medak,502319,0,11
03-09-25,Telangana,Medchal-malkajgiri,500014,0,7
03-09-25,Telangana,Medchal-malkajgiri,500078,0,4
03-09-25,Telangana,Medchal-malkajgiri,501401,1,10
03-09-25,Telangana,Medchal−malkajgiri,500072,0,3
03-09-25,Telangana,Medchal−malkajgiri,500083,0,2
03-09-25,Telangana,Mulugu,506344,1,11
03-09-25,Telangana,Mulugu,506347,1,14
03-09-25,Telangana,Mulugu,506352,1,15
03-09-25,Telangana,Nagarkurnool,509102,0,22
03-09-25,Telangana,Nagarkurnool,509206,1,10
03-09-25,Telangana,Nagarkurnool,509215,1,17
03-09-25,Telangana,Nagarkurnool,509357,0,1
03-09-25,Telangana,Nagarkurnool,509385,0,14
03-09-25,Telangana,Nalgonda,508001,5,45
03-09-25,Telangana,Nalgonda,508126,0,4
03-09-25,Telangana,Nalgonda,508201,2,3
03-09-25,Telangana,Nalgonda,508211,3,38
03-09-25,Telangana,Nalgonda,508222,0,3
03-09-25,Telangana,Nalgonda,508238,0,4
03-09-25,Telangana,Nalgonda,508243,5,65
03-09-25,Telangana,Nalgonda,508286,0,1
03-09-25,Telangana,Nalgonda,508373,0,21
03-09-25,Telangana,Narayanpet,509409,0,7
03-09-25,Telangana,Nirmal,504306,0,16
03-09-25,Telangana,Nirmal,504310,3,18
03-09-25,Telangana,Nizamabad,503114,0,7
03-09-25,Telangana,Nizamabad,503124,1,3
03-09-25,Telangana,Nizamabad,503224,2,49
03-09-25,Telangana,Nizamabad,503246,4,31
03-09-25,Telangana,Nizamabad,503305,0,7
03-09-25,Telangana,Nizamabad,503321,0,5
03-09-25,Telangana,Peddapalli,505416,0,3
03-09-25,Telangana,Rajanna Sircilla,505307,0,6
03-09-25,Telangana,Rajanna Sircilla,505403,0,2
03-09-25,Telangana,Rangareddy,500068,0,1
03-09-25,Telangana,Rangareddy,501510,3,29
03-09-25,Telangana,Rangareddy,501511,2,13
03-09-25,Telangana,Sangareddy,502220,4,18
03-09-25,Telangana,Sangareddy,502249,0,3
03-09-25,Telangana,Sangareddy,502296,1,1
03-09-25,Telangana,Sangareddy,502300,2,7
03-09-25,Telangana,Siddipet,502102,0,5
03-09-25,Telangana,Siddipet,502107,2,15
03-09-25,Telangana,Siddipet,502108,14,130
03-09-25,Telangana,Siddipet,502279,1,27
03-09-25,Telangana,Siddipet,502280,0,2
03-09-25,Telangana,Siddipet,502334,6,14
03-09-25,Telangana,Siddipet,502336,0,1
03-09-25,Telangana,Siddipet,506224,0,6
03-09-25,Telangana,Suryapet,508201,1,33
03-09-25,Telangana,Suryapet,508213,4,73
03-09-25,Telangana,Suryapet,508222,2,50
03-09-25,Telangana,Suryapet,508223,4,28
03-09-25,Telangana,Suryapet,508234,1,15
03-09-25,Telangana,Suryapet,508279,1,9
03-09-25,Telangana,Vikarabad,501101,2,61
03-09-25,Telangana,Vikarabad,501102,0,1
03-09-25,Telangana,Vikarabad,501121,1,18
03-09-25,Telangana,Vikarabad,501142,15,104
03-09-25,Telangana,Vikarabad,501203,0,1
03-09-25,Telangana,Vikarabad,509350,6,48
03-09-25,Telangana,Wanaparthy,509105,0,14
03-09-25,Telangana,Warangal,506001,1,0
03-09-25,Telangana,Warangal,506003,1,2
03-09-25,Telangana,Warangal,506009,2,0
03-09-25,Telangana,Warangal,506112,3,6
03-09-25,Telangana,Warangal,506144,0,1
03-09-25,Telangana,Warangal,506145,2,0
03-09-25,Telangana,Warangal,506164,3,2
03-09-25,Telangana,Warangal,506168,0,2
03-09-25,Telangana,Warangal,506169,0,3
03-09-25,Telangana,Warangal,506244,7,33
03-09-25,Telangana,Warangal,506301,2,1
03-09-25,Telangana,Warangal,506303,0,2
03-09-25,Telangana,Warangal,506317,1,4
03-09-25,Telangana,Warangal Rural,506163,0,1
03-09-25,Telangana,Warangal Rural,506313,2,17
03-09-25,Telangana,Warangal Rural,506316,0,3
03-09-25,Telangana,Warangal Rural,506331,1,55
03-09-25,Telangana,Warangal Rural,506365,0,2
03-09-25,Telangana,Warangal Rural,506369,0,10
03-09-25,Telangana,Warangal Urban,505471,0,1
03-09-25,Telangana,Warangal Urban,506013,0,2
03-09-25,Telangana,Warangal Urban,506370,0,1
03-09-25,Telangana,Yadadri.,508101,4,54
03-09-25,Telangana,Yadadri.,508112,2,59
03-09-25,Telangana,Yadadri.,508116,0,43
03-09-25,Telangana,Yadadri.,508223,0,6
03-09-25,Telangana,Yadadri.,508285,0,13
03-09-25,Telangana,Yadadri.,508286,0,13
05-09-25,Telangana,Adilabad,504103,0,1
05-09-25,Telangana,Adilabad,504346,0,6
05-09-25,Telangana,Bhadradri Kothagudem,507115,0,12
05-09-25,Telangana,Bhadradri Kothagudem,507117,2,16
05-09-25,Telangana,Bhadradri Kothagudem,507123,1,13
05-09-25,Telangana,Bhadradri Kothagudem,507124,0,6
05-09-25,Telangana,Bhadradri Kothagudem,507140,1,11
05-09-25,Telangana,Hanumakonda,505101,0,1
05-09-25,Telangana,Hanumakonda,506001,2,15
05-09-25,Telangana,Hanumakonda,506142,0,8
05-09-25,Telangana,Hyderabad,500003,0,5
05-09-25,Telangana,Hyderabad,500017,0,4
05-09-25,Telangana,Hyderabad,500038,0,4
05-09-25,Telangana,Hyderabad,500050,0,1
05-09-25,Telangana,Hyderabad,500053,4,14
05-09-25,Telangana,Hyderabad,500072,2,0
05-09-25,Telangana,Hyderabad,500073,1,3
05-09-25,Telangana,Jagitial,505326,0,3
05-09-25,Telangana,Jagitial,505330,0,2
05-09-25,Telangana,Jagitial,505331,0,4
05-09-25,Telangana,Jagitial,505455,0,1
05-09-25,Telangana,Jagitial,505460,1,7
05-09-25,Telangana,Jagitial,505529,0,2
05-09-25,Telangana,Jangaon,506252,0,3
05-09-25,Telangana,Jangoan,506143,2,15
05-09-25,Telangana,Jangoan,506224,0,4
05-09-25,Telangana,Jangoan,506252,0,9
05-09-25,Telangana,Jangoan,506301,2,0
05-09-25,Telangana,Jayashankar Bhupalpally,505504,0,2
05-09-25,Telangana,Jogulamba Gadwal,509126,0,9
05-09-25,Telangana,K.v. Rangareddy,500030,1,7
05-09-25,Telangana,K.v. Rangareddy,500049,6,28
05-09-25,Telangana,K.v. Rangareddy,500052,2,7
05-09-25,Telangana,K.v. Rangareddy,500076,3,11
05-09-25,Telangana,K.v. Rangareddy,500092,2,3
05-09-25,Telangana,K.v. Rangareddy,500097,1,6
05-09-25,Telangana,K.v. Rangareddy,501111,0,1
05-09-25,Telangana,K.v. Rangareddy,501218,4,6
05-09-25,Telangana,K.v. Rangareddy,501301,3,12
05-09-25,Telangana,K.v. Rangareddy,501509,0,1
05-09-25,Telangana,K.v. Rangareddy,501512,2,1
05-09-25,Telangana,K.v. Rangareddy,509228,2,6
05-09-25,Telangana,K.v. Rangareddy,509358,0,5
05-09-25,Telangana,Kamareddy,503144,0,1
05-09-25,Telangana,Kamareddy,503310,0,1
05-09-25,Telangana,Karimnagar,505152,0,1
05-09-25,Telangana,Karimnagar,505187,0,1
05-09-25,Telangana,Karimnagar,505325,1,1
05-09-25,Telangana,Karimnagar,505403,0,1
05-09-25,Telangana,Karimnagar,505481,1,2
05-09-25,Telangana,Karimnagar,505498,0,2
05-09-25,Telangana,Karimnagar,505501,0,1
05-09-25,Telangana,Karimnagar,505502,0,5
05-09-25,Telangana,Karimnagar,505525,0,1
05-09-25,Telangana,Karimnagar,505526,0,2
05-09-25,Telangana,Khammam,507002,3,12
05-09-25,Telangana,Khammam,507123,0,1
05-09-25,Telangana,Khammam,507157,0,2
05-09-25,Telangana,Khammam,507159,0,5
05-09-25,Telangana,Khammam,507201,0,2
05-09-25,Telangana,Khammam,507204,0,5
05-09-25,Telangana,Khammam,507208,2,11
05-09-25,Telangana,Khammam,507209,0,9
05-09-25,Telangana,Komaram Bheem,504273,0,3
05-09-25,Telangana,Komaram Bheem,504293,2,13
05-09-25,Telangana,Komaram Bheem,504296,1,5
05-09-25,Telangana,Komaram Bheem,504311,0,1
05-09-25,Telangana,Mahabubabad,506135,0,7
05-09-25,Telangana,Mahabubabad,506318,0,4
05-09-25,Telangana,Mahabubabad,507211,1,9
05-09-25,Telangana,Mahabubnagar,509102,2,20
05-09-25,Telangana,Mahabubnagar,509105,0,3
05-09-25,Telangana,Mahabubnagar,509125,0,4
05-09-25,Telangana,Mahabubnagar,509129,2,5
05-09-25,Telangana,Mahabubnagar,509203,0,1
05-09-25,Telangana,Mahabubnagar,509206,1,0
05-09-25,Telangana,Mahabubnagar,509208,1,3
05-09-25,Telangana,Mahabubnagar,509350,1,0
05-09-25,Telangana,Mancherial,504206,3,7
05-09-25,Telangana,Mancherial,504208,0,15
05-09-25,Telangana,Medak,502221,1,0
05-09-25,Telangana,Medak,502255,1,16
05-09-25,Telangana,Medak,502281,1,2
05-09-25,Telangana,Medak,502291,0,2
05-09-25,Telangana,Medak,502302,0,1
05-09-25,Telangana,Medak,502303,0,2
05-09-25,Telangana,Medak,502313,2,14
05-09-25,Telangana,Medak,502316,0,7
05-09-25,Telangana,Medak,502345,0,1
05-09-25,Telangana,Medchal-malkajgiri,500049,0,1
05-09-25,Telangana,Medchal-malkajgiri,500092,1,18
05-09-25,Telangana,Mulugu,506352,0,4
05-09-25,Telangana,Mulugu,507136,1,4
05-09-25,Telangana,Nagarkurnool,509215,0,6
05-09-25,Telangana,Nagarkurnool,509320,0,3
05-09-25,Telangana,Nalgonda,508112,0,1
05-09-25,Telangana,Nalgonda,508201,0,1
05-09-25,Telangana,Nalgonda,508204,1,3
05-09-25,Telangana,Nalgonda,508243,0,7
05-09-25,Telangana,Nalgonda,508255,2,3
05-09-25,Telangana,Nalgonda,508278,0,2
05-09-25,Telangana,Nalgonda,508373,0,1
05-09-25,Telangana,Narayanpet,509130,1,11
05-09-25,Telangana,Narayanpet,509352,3,12
05-09-25,Telangana,Nirmal,504202,0,3
05-09-25,Telangana,Nizamabad,503001,2,9
05-09-25,Telangana,Nizamabad,503102,0,1
05-09-25,Telangana,Nizamabad,503180,0,2
05-09-25,Telangana,Nizamabad,503186,0,4
05-09-25,Telangana,Nizamabad,503245,0,4
05-09-25,Telangana,Nizamabad,503311,0,1
05-09-25,Telangana,Peddapalli,505184,0,1
05-09-25,Telangana,Peddapalli,505187,0,3
05-09-25,Telangana,Rajanna Sircilla,505302,2,18
05-09-25,Telangana,Sangareddy,502001,2,3
05-09-25,Telangana,Sangareddy,502249,0,1
05-09-25,Telangana,Sangareddy,502291,0,9
05-09-25,Telangana,Sangareddy,502295,0,2
05-09-25,Telangana,Sangareddy,502300,1,1
05-09-25,Telangana,Sangareddy,502305,0,1
05-09-25,Telangana,Sangareddy,502306,0,1
05-09-25,Telangana,Sangareddy,502318,0,1
05-09-25,Telangana,Siddipet,502114,0,3
05-09-25,Telangana,Siddipet,502278,0,10
05-09-25,Telangana,Siddipet,502310,0,2
05-09-25,Telangana,Siddipet,502372,0,2
05-09-25,Telangana,Suryapet,508221,0,9
05-09-25,Telangana,Suryapet,508222,0,3
05-09-25,Telangana,Suryapet,508280,1,14
05-09-25,Telangana,Vikarabad,501101,1,26
05-09-25,Telangana,Vikarabad,501121,0,2
05-09-25,Telangana,Vikarabad,501142,1,17
05-09-25,Telangana,Vikarabad,501501,1,16
05-09-25,Telangana,Vikarabad,509335,0,8
05-09-25,Telangana,Wanaparthy,509120,2,8
05-09-25,Telangana,Wanaparthy,509380,0,4
05-09-25,Telangana,Warangal,506144,0,1
05-09-25,Telangana,Warangal,506151,0,1
05-09-25,Telangana,Warangal,506221,1,1
05-09-25,Telangana,Warangal,506223,0,1
05-09-25,Telangana,Warangal,506224,0,2
05-09-25,Telangana,Warangal,506315,0,1
05-09-25,Telangana,Warangal,506317,1,0
05-09-25,Telangana,Warangal,506331,0,8
05-09-25,Telangana,Warangal Rural,506313,0,2
05-09-25,Telangana,Warangal Rural,506319,0,1
05-09-25,Telangana,Warangal Urban,505471,0,1
05-09-25,Telangana,Warangal Urban,506002,4,16
05-09-25,Telangana,Warangal Urban,506015,0,2
05-09-25,Telangana,Yadadri.,508105,0,68
04-09-25,Telangana,Adilabad,504102,1,3
04-09-25,Telangana,Adilabad,504103,1,2
04-09-25,Telangana,Adilabad,504109,0,2
04-09-25,Telangana,Adilabad,504202,0,9
04-09-25,Telangana,Adilabad,504208,1,3
04-09-25,Telangana,Adilabad,504214,0,3
04-09-25,Telangana,Adilabad,504251,0,2
04-09-25,Telangana,Adilabad,504273,1,1
04-09-25,Telangana,Adilabad,504293,1,9
04-09-25,Telangana,Adilabad,504294,0,2
04-09-25,Telangana,Adilabad,504308,2,23
04-09-25,Telangana,Adilabad,504313,0,8
04-09-25,Telangana,Bhadradri Kothagudem,507129,0,2
04-09-25,Telangana,Bhadradri Kothagudem,507137,5,13
04-09-25,Telangana,Bhadradri Kothagudem,507303,1,3
04-09-25,Telangana,Bhadradri Kothagudem,507306,1,19
04-09-25,Telangana,Hanumakonda,506001,4,47
04-09-25,Telangana,Hanumakonda,506011,1,1
04-09-25,Telangana,Hyderabad,500002,4,39
04-09-25,Telangana,Hyderabad,500003,2,20
04-09-25,Telangana,Hyderabad,500007,0,7
04-09-25,Telangana,Hyderabad,500008,10,90
04-09-25,Telangana,Hyderabad,500023,4,27
04-09-25,Telangana,Hyderabad,500042,0,6
04-09-25,Telangana,Hyderabad,500044,6,19
04-09-25,Telangana,Hyderabad,500058,3,4
04-09-25,Telangana,Hyderabad,500059,5,27
04-09-25,Telangana,Hyderabad,500061,3,24
04-09-25,Telangana,Hyderabad,500063,0,1
04-09-25,Telangana,Hyderabad,500069,0,1
04-09-25,Telangana,Hyderabad,500080,1,15
04-09-25,Telangana,Hyderabad,500081,0,5
04-09-25,Telangana,Jagitial,505331,0,5
04-09-25,Telangana,Jagitial,505454,1,7
04-09-25,Telangana,Jagitial,505460,1,11
04-09-25,Telangana,Jagitial,505529,1,9
04-09-25,Telangana,Jangaon,506316,0,2
04-09-25,Telangana,Jangoan,506145,0,30
04-09-25,Telangana,Jangoan,506167,2,40
04-09-25,Telangana,Jangoan,506223,0,1
04-09-25,Telangana,Jangoan,506301,0,14
04-09-25,Telangana,Jangoan,506316,2,15
04-09-25,Telangana,Jangoan,506317,0,1
04-09-25,Telangana,Jayashankar Bhupalpally,506356,0,32
04-09-25,Telangana,Jayashankar Bhupalpally,506366,0,5
04-09-25,Telangana,K.v. Rangareddy,500019,4,17
04-09-25,Telangana,K.v. Rangareddy,500037,1,7
04-09-25,Telangana,K.v. Rangareddy,500039,4,15
04-09-25,Telangana,K.v. Rangareddy,500047,2,37
04-09-25,Telangana,K.v. Rangareddy,500058,2,17
04-09-25,Telangana,K.v. Rangareddy,500074,2,25
04-09-25,Telangana,K.v. Rangareddy,500081,2,6
04-09-25,Telangana,K.v. Rangareddy,500086,0,20
04-09-25,Telangana,K.v. Rangareddy,500088,2,9
04-09-25,Telangana,K.v. Rangareddy,500090,0,3
04-09-25,Telangana,K.v. Rangareddy,500097,0,21
04-09-25,Telangana,K.v. Rangareddy,500098,1,4
04-09-25,Telangana,K.v. Rangareddy,500102,0,3
04-09-25,Telangana,K.v. Rangareddy,501158,3,17
04-09-25,Telangana,K.v. Rangareddy,501502,0,9
04-09-25,Telangana,K.v. Rangareddy,501504,0,14
04-09-25,Telangana,K.v. Rangareddy,501509,4,16
04-09-25,Telangana,K.v. Rangareddy,509228,6,40
04-09-25,Telangana,K.v. Rangareddy,509327,3,6
04-09-25,Telangana,K.v. Rangareddy,509335,0,13
04-09-25,Telangana,K.v. Rangareddy,509340,0,7
04-09-25,Telangana,K.v. Rangareddy,509410,2,12
04-09-25,Telangana,Kamareddy,503101,1,15
04-09-25,Telangana,Karimnagar,505001,6,63
04-09-25,Telangana,Karimnagar,505174,2,3
04-09-25,Telangana,Karimnagar,505209,4,36
04-09-25,Telangana,Karimnagar,505210,1,0
04-09-25,Telangana,Karimnagar,505212,3,2
04-09-25,Telangana,Karimnagar,505304,1,4
04-09-25,Telangana,Karimnagar,505452,2,5
04-09-25,Telangana,Karimnagar,505475,0,19
04-09-25,Telangana,Karimnagar,505476,0,3
04-09-25,Telangana,Karimnagar,505490,1,16
04-09-25,Telangana,Karimnagar,505514,0,2
04-09-25,Telangana,Khammam,507003,10,26
